title,genre,year,date,rating,vote_count,plot,main_act,supp_act
구르믈 버서난 달처럼,드라마|액션,2010,4.28,6.84,4928,"1592년 임진왜란 직전의 조선. 임진왜란의 기운이 조선의 숨통을 조여 오고 민초들의 삶은 피폐해져만 가던 선조 25년. 정여립, 황정학(황정민 분), 이몽학(차승원 분)은 평등 세상을 꿈꾸며 ‘대동계’를 만들어 관군을 대신해 왜구와 싸우지만 조정은 이들을 역모로 몰아 대동계를 해체시킨다. 대동계의 새로운 수장이 된 이몽학은 썩어빠진 세상을 뒤엎고 스스로 왕이 되려는 야망을 키우고 친구는 물론 오랜 연인인 백지(한지혜 분)마저 미련 없이 버린 채, 세도가 한신균 일가의 몰살을 시작으로 본격적인 반란의 칼을 뽑아 든다. 한때 동지였던 이몽학에 의해 친구를 잃은 전설의 맹인 검객 황정학은 그를 쫓기로 결심하고, 이몽학의 칼을 맞고 겨우 목숨을 건진 한신균의 서자 견자(백성현 분)와 함께 그를 추격한다. 15만 왜구는 순식간에 한양까지 쳐들어 오고, 왕조차 나라를 버리고 궁을 떠나려는 절체 절명의 순간. 이몽학의 칼 끝은 궁을 향하고, 황정학 일행 역시 이몽학을 쫓아 궁으로 향한다. 포화가 가득한 텅 빈 궁에서 마주친 이들은 운명을 건 마지막 대결을 시작하는데… 전쟁과 반란의 소용돌이 속에서, 세상 끝까지 달려간 이들의 이야기가 시작된다!",황정민|차승원|한지혜|백성현,김창완|송영창|정규수|신정근|류승룡|양영조|박윤호|이해영
7년의 밤,스릴러|드라마,2018,3.28,4.76,4928,"우발적 사고 잘못된 선택 ""그날 밤, 나는 살인자가 되었다"" 인적이 드문 세령마을의 댐 관리팀장으로 부임을 앞둔 ‘최현수’. 가족이 지낼 사택을 보러 가는 날, 안개가 짙게 깔린 세령마을 입구에서 길을 잃고 헤매던 중 갑자기 뛰어나온 여자 아이를 쳐 교통사고를 낸다. 너무 놀란 ‘최현수’는 한 순간의 잘못된 선택으로 호수에 아이를 유기한다. 죽어버린 딸 시작된 복수 ""어떤 놈이 그랬는지 찾아서… 똑같이 갚아줘야지"" 아이의 실종으로 마을은 발칵 뒤집혀 수색 작업이 시작되고, 결국 싸늘한 주검으로 돌아온 딸을 보자 광기 어린 분노에 사로잡힌, 마을 대지주이자 아이의 아버지 ‘오영제’. 사고가 아니라 사건이라고 판단한 그는 직접 범인을 찾기 위해 증거를 모으기 시작한다. 되돌릴 수 없는 선택, 7년 전 그날 밤, 모든 것이 시작되었다.",장동건|류승룡|송새벽|고경표,이레|탕준상|문창길|정석용|최광일|우미화|정준원|정인겸|이상희|유순웅|김정팔|서현우|성병숙|여무영|전배수
예스 맨,코미디|드라마,2008,12.17,8.86,4927,"대출회사 상담 직원 칼 알렌(짐 캐리)은 ‘NO’라는 말을 입에 달고 사는 매사 부정적인 남자. 하지만 친구의 권유로 ‘인생역전 자립프로그램’에 가입하면서 그의 인생이 18 도 뒤바뀐다! ‘긍정적인 사고가 행운을 부른다’는 프로그램 규칙에 따라 모든 일에 ‘YES’라고 대답하기로 결심하고 ‘뭐든지 할 수 있다’는 자세로 새로운 일에 도전하는 칼. 번지점프 하기, 한국어 수업 듣기, 모터사이클 타기, 남의 인생 간섭하기, 온라인으로 데이트상대 정하기… 정말로 ‘YES’라고 대답하니 지루했던 예전의 일상과 달리 인생이 너무나 유쾌하다. 하지만 이 남자, 접수되는 대출 신청서류마다 YES, 구매강요 온라인 쇼핑몰 메일에도 YES, 만나자는 여자들의 전화에도 YES, 무조건 YES를 남발하고. 정말 이렇게 ‘YES’ 해도 되는 걸까?",짐 캐리|주이 디샤넬,브래들리 쿠퍼|존 마이클 히긴즈|라이스 다비|대니 마스터슨|피오눌라 플라나건|테렌스 스탬프|샤샤 알렉산더|몰리 심스|브렌트 브리스코|록키 캐롤|존 코스런 주니어|스펜서 가렛|숀 오브라이언
샤잠!,액션|판타지|SF,2019,4.03,5.82,4915,"솔로몬의 지혜, 헤라클레스의 힘, 아틀라스의 체력, 제우스의 권능, 아킬레스의 용기, 머큐리의 스피드까지 우연히 슈퍼 파워를 얻게 된 소년. 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어난다! 주문을 외쳐라, ‘샤잠’!",제커리 레비|애셔 앤젤,잭 딜런 그레이저|마크 스트롱|디몬 하운수|미첼 보스|메건 굿|그레이스 펄튼|페이스 허만|이안 첸|조반 아만드
불꽃처럼 나비처럼,드라마|멜로/로맨스|액션,2009,9.24,6.94,4907,"{19세기 말, 제국주의 열강은 천주교와 신문물을 앞세우고 식민지 정복을 동아시아로 확대한다. 조선은 고종이 왕위에 오르고, 그의 아버지 대원군은 강한 쇄국정책을 취해 나라의 문을 걸어 잠근다. 온 나라는 새로움에 대한 갈망과 두려움으로 개혁과 보수의 갈등에 휘말리고 대원군은 왕권강화를 위해 왕후 간택을 서두른다. 그 곳 조선에서 한 남자가 한 여자를 만난다. 조선의 운명이 될 여자를…} 세상에 존재를 알리지 않은 채 자객으로 살아가던 ‘무명’은 어느 날, 지금껏 느껴보지 못했던 새로운 감정을 경험하게 된다. 바로, 피비린내에 찌든 자신과 너무나 다른 여인, ‘자영’을 만나게 된 것. 하지만 그녀는 곧 왕후가 될 몸으로, 며칠 후 ‘고종’과 ‘자영’의 혼례가 치러진다. ‘무명’은 왕이 아닌 하늘 아래 누구도 그녀를 가질 수 없다면, ‘자영’을 죽음까지 지켜주겠다고 다짐하고, 입궁 시험에 통과해 그녀의 호위무사가 되어 주변을 맴돈다. 한편, 차가운 궁궐 생활과 시아버지와의 정치적 견해 차이로 하루도 안심할 수 없는 나날들을 보내던 ‘자영’은 ‘무명’의 칼이 자신을 지켜주고 있음을 알게 되면서 따뜻함을 느끼게 된다. 하지만, 일본의 외압과 그로부터 조선을 지키기 위한 ‘자영’의 외교가 충돌하면서 그녀를 향한 ‘무명’의 사랑 또한 광풍의 역사 속으로 휩쓸리게 되는데…",조승우|수애|천호진|최재웅,김영민|박민희|고수희|송희연|이용녀
베이비 드라이버,액션|범죄|스릴러,2017,9.13,7.99,4905,"귀신 같은 운전 실력, 완벽한 플레이리스트를 갖춘 탈출 전문 드라이버 베이비. 어린 시절 사고로 청력에 이상이 생긴 그에게 음악은 필수다. 그러던 어느 날, 운명 같은 그녀 데보라를 만나게 되면서 베이비는 새로운 인생으로의 탈출을 꿈꾸게 된다. 하지만 같은 팀인 박사, 달링, 버디, 배츠는 그를 절대 놓아주려 하지 않는데...",안셀 엘고트|케빈 스페이시|릴리 제임스|에이사 곤살레스|존 햄|제이미 폭스,CJ 존스|존 번탈|플리|래니 준|클레이 도나휴 폰테넛|할 화이트사이드|스카이 페레이라|허드슨 미크
조선미녀삼총사,코미디|액션|드라마,2014,1.29,4.03,4904,"죄명 불문! 상대 불문! 완벽한 검거율을 자랑하는 조선 팔도 최고의 현상금 사냥꾼이 나타났다! 으뜸가는 미모와 버금가는 무공을 갖춘 실력파 리더 만능검객 진옥(하지원), 돈 되는 일이라면 무엇이든 접수하는 푼수떼기 주부검객 홍단(강예원), 말보다 주먹이 앞서는 시크한 막내, 터프검객 가비(가인). 사라진 십자경을 찾아달라는 왕의 밀명을 받게 된 삼총사. 이제 그들의 손에 현상금이 아닌 조선의 운명이 걸렸다! “특명! 위기의 조선을 구하라!”",하지원|강예원|가인|고창석|주상욱,최성민|박동빈|하용진|윤희원|황택하|한영수|이유준|강민호|이장훈|박일목|서광재
도리화가,드라마,2015,11.25,5.56,4898,"금기를 깨는 자는 목숨이 위태로운 혼돈의 조선 말기. 조선 최초의 판소리학당 동리정사의 수장 ‘신재효’(류승룡) 그 앞에 소리가 하고 싶다는 소녀 ‘진채선’(배수지)이 나타난다. 어릴 적 부모를 잃고 우연히 듣게 된 신재효의 아름다운 소리를 잊지 못한 채 소리꾼의 꿈을 품어 온 채선. 그러나 신재효는 여자는 소리를 할 수 없다는 이유로 채선의 청을 단호히 거절한다. 채선은 포기하지 않고 남장까지 불사하며 동리정사에 들어가지만 신재효는 그녀를 제자로 인정하지 않는다. 하지만 흥선대원군이 개최하는 전국의 소리꾼을 위한 경연 ‘낙성연’의 소식이 들려오고 신재효는 춘향가의 진정한 소리를 낼 수 있는 단 한 사람 남자는 결코 흉내 낼 수 없는 소리를 지닌 채선을 받아들이기로 결심한다. 그리고 채선이 여자임이 발각되면 모두가 죽음을 면치 못하는 위험 속, 채선에게 자신의 모든 것을 가르치는데… 1867년, 조선 최초 여류소리꾼 이야기 <도리화가>",류승룡|수지|송새벽,이동휘|안재홍|이광복|김태훈
레지던트 이블: 파멸의 날,액션|SF|스릴러,2017,1.25,8.38,4885,"엄브렐라가 개발한 치명적인 T-바이러스가 전 세계에 퍼지고, 바이러스에 감염된 언데드들이 세상을 뒤덮는다. 인류의 유일한 희망인 ‘앨리스’(밀라 요보비치)는 폐허가 된 도시를 떠돌던 중 엄브렐라가 T-바이러스를 해독할 백신 개발에 성공했다는 것을 알게 된다. 그녀는 백신을 손에 넣기 위해 모든 사건의 시발점이자 엄브렐라의 본거지인 ‘라쿤 시티’로 돌아가 모든 것을 끝낼 마지막 전쟁을 시작하는데. 생존자들을 구하기 위해 주어진 시간은 48시간. 인류 최후의 전사 '앨리스'의 마지막 전쟁이 시작된다!",밀라 요보비치|알리 라터|이아인 글렌|숀 로버츠,루비 로즈|윌리엄 레비|이오인 맥큰|로라|프레이저 제임스|에버 앤더슨|매튜 산토로
데스 노트,모험|범죄|드라마|미스터리,2006,11.02,7.09,4877,법관을 꿈꾸는 천재 대학생 야가미 라이토(후지와라 타츠야). 법의 한계를 느끼던 그는 어느 날 우연히 데스노트를 줍게 된다. 이 노트에 이름이 적힌 사람은 죽는다라는 한 문장을 반신반의하며 TV뉴스에 방영된 유괴범의 이름을 적자 실제로 죽음이 이루어진 것. 노트의 힘을 알게 된 라이토는 자기 손으로 범죄자를 처단하고 이상적인 세계를 만들어 가기로 결심한다. 세계 각지의 범죄자들이 의문의 심장마비로 죽어나가자 인터폴에서는 이 사건을 수사하기 위해 한 명의 천재를 일본 경찰청에 보낸다. 그는 전세계 미궁에 빠진 사건을 해결해 온 수수께끼의 명탐정 L(마츠야마 켄이치). 이제 정의의 이름을 건 두 천재의 치열한 두뇌싸움이 시작되고. 최후의 승자가 세상을 지배한다!,후지와라 타츠야|마츠야마 켄이치,세토 아사카|카시이 유우|호소카와 시게키|토다 에리카|후지무라 슌지|카가 타케시|미츠시마 히카리
방가? 방가!,코미디,2010,9.3,7.92,4849,"내추럴 본 동남아 삘~ 외모를 자랑하는, 낙방의 달인, 굴욕의 지존 방태식! 취업을 위해 부탄인 방가로 무한 변신 성공! 드디어 최강 백수의 타이틀을 벗다! 글로벌 시대를 정복한 변신의 달인 방가의 성공을 위한 눈물겨운 좌충우돌 코믹 분투 불타는 취업 성공기가 시작된다!",김인권|김정태|신현빈|방대한|나자루딘|피터 홀맨|에숀쿠로브 파르비스,전국환|박영수|김강희|정태원|김보민|송영재
백만장자의 첫사랑,멜로/로맨스,2006,2.09,7.67,4843,"모처럼 학교에 갔다. 왜? 학교와 굿바이 하러! 학교 다니는 것도 지겹고, 경찰서 다니는 것도 귀찮다. 할아버지 유산 받는 날, 가볍게 박차고 나올 생각이었으니 하루 덜 채운들 무슨 상관! 진정한 백만장자가 되는 주민등록증을 받아들 내일이 기다려진다. 내일은 내 생애 최고의 날이다. 음화화홧! 오늘이면 수 천억이 내 껄 줄 알았다. 이런.... 그 밉살맞은 변호사가 언젠가는 내 발등에 도끼를 찍을 줄 알았다. 젠장. 그 산골엔 왜 가라는 거야? 그 학교는 왜 꼭 졸업해야 하는데? 할아버지! 왜 절 이렇게 골탕 먹이시는 겁니까!!! 도대체 왜!!!!! 이 놈의 구질구질한 산골. 그리고 이 자식들은 순진한 건지, 단순한 건지 도대체 정체들을 알 수가 없다. 교장에게 돈을 주고 퇴학만 시켜달래도 도무지 말이 씨도 안 먹힌다. 전학 첫 날부터 반장이라 잘난 체 하는 은환이란 계집애는 사사건건 태클을 건다. 그런데 이상하다. 언제부턴가 어이없게도 그 뻣뻣하고 멋대가리 없는 계집애만 보면 가슴이 두근거린다. 내가 왜 이러는 거지? 지금 당장 이 산골학교를 벗어나야 하는데... 유산에만 신경 써야 하는데...",현빈|이연희,이한솔|조용준|함시훈|조규철|정욱|김병세|이칸희
라이트 아웃,공포,2016,8.24,7.36,4833,"불이 꺼지면 나타나는 누군가를 목격한 남매 레베카와 마틴. 알고보니 어둠 속 그 여자는 빛이 닿으면 피부가 타들어가는 기이한 병을 앓고 있던 엄마의 어릴적 친구 '다이애나'였고, 현재도 엄마 곁에서 함께 살고 있다는 걸 알게 되는데…",테레사 팔머|앨리시아 벨라 베일리|가브리엘 베이트먼|알렉산더 디퍼시아,빌리 버크|마리아 벨로|앤디 오쇼|로랜도 보이스|마리아 러셀|엘리자베스 팬|로타 로스튼|아미아 밀러|아바 칸트렐|에밀리 엘린 린드
M,미스터리|멜로/로맨스|스릴러,2007,10.25,5.95,4823,"화려한 이력과 외모로 큰 인기를 얻고 있는 천재 베스트셀러 소설가 한민우(강동원). 부유하고 매력적인 약혼녀 은혜(공효진)와의 결혼을 앞두고 있는 그의 인생은 완벽해 보인다. 그러나 최근 새롭게 집필을 시작한 소설은 잘 풀리지 않고 잦은 불면에 시달리고 있는데다 어느 날부터인가 어디를 가건, 누군가와 있던, 무엇을 하건 누군가의 시선에서 벗어날 수가 없다. 그러던 어느 날, 그는 마치 꿈을 꾸듯 이끌려 어느 골목길에 자리한 술집, 루팡바의 문을 열게 된다. 그곳에서 그는 보라색 옷을 입은 한 소녀를 만난다. 그녀의 이름은 미미(이연희). 11년 전 헤어진 민우의 첫사랑이자 그를 쫓던 시선의 주인공이다. 한편, 민우의 계속되는 알 수 없는 행동에 은혜는 불안해진다. 그녀는 자신의 한결 같은 사랑과는 달리 그의 시선은 다른 누군가에게 향해져 있음을 직감한다. 풀리지 않는 자신의 소설의 실마리를 찾기 위해, 그리고 까맣게 잊혀졌던 첫사랑의 기억을 되찾기 위해 나선 민우. 무언가에 쫓기면서 민우의 곁을 맴도는 미미. 첫사랑의 기억에 헤매는 민우를 지켜볼 수 밖에 없는 은혜. 그들의 무섭도록 슬프고 아름다운 사랑이야기가 시작된다. 아니요, 난 아무 것도 기억나지 않아요. 그날 하늘이 얼마나 눈부셨는지, 노을은 또 얼마나 아름다웠는지… 나는 오직 당신만 보고 있었으니까…",강동원|이연희|공효진,전무송|송영창
